Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC,AAPL,IBM,GOOG,AMZN,NVDA,AMD,NFLX,E,STLA,STM,PFE,DIS,LHCG,CVX,UEC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,11.654805183410645,121.04216003417969,14.928792953491211,9.614500045776367,3.5881001949310303,5.690000057220459,9.218570709228516,23.279150009155273,2.008028268814087,4.641493797302246,12.921896934509277,31.56796646118164,13.899999618530273,66.88765716552734,3.049999952316284,13.649999618530273,179.73231506347656,14.928792953491211,9.614500045776367,3.9075000286102295,5.690000057220459,9.218570709228516,42.45000076293945,2.9605259895324707,6.329999923706055,19.041746139526367,35.849998474121094,13.899999618530273,102.81999969482422,3.049999952316284,13.652856826782227,180.06692504882812,14.931781768798828,9.765000343322754,3.9175000190734863,5.690000057220459,9.902856826782227,42.47999954223633,2.9605259895324707,6.340000152587891,19.041746139526367,35.88999938964844,13.949999809265137,102.81999969482422,3.049999952316284,13.510713577270508,176.10899353027344,14.74697494506836,9.4375,3.807499885559082,5.46999979019165,8.90999984741211,41.70000076293945,2.9605259895324707,6.170000076293945,18.51992416381836,34.65999984741211,12.84000015258789,100.11000061035156,2.7699999809265137,13.617500305175781,176.45315551757812,14.892928123474121,9.73799991607666,3.8399999141693115,5.489999771118164,9.861429214477539,41.84000015258789,2.9605259895324707,6.199999809265137,18.55787467956543,34.68000030517578,12.850000381469727,100.5,2.8499999046325684,405938400.0,8197293.0,136389312.0,154340000.0,73032400.0,16152400.0,108332700.0,2418700.0,0.0,1812400.0,76779895.0,16536000.0,364900.0,13373200.0,610900.0
2011-12-01,11.829534530639648,121.97579193115234,15.286951065063477,9.856499671936035,3.6317174434661865,5.699999809265137,9.59571361541748,23.279150009155273,2.2846903800964355,4.648826599121094,12.89614486694336,31.69124412536621,13.930000305175781,66.24363708496094,2.890000104904175,13.854642868041992,181.11854553222656,15.286951065063477,9.856499671936035,3.9549999237060547,5.699999809265137,9.59571361541748,42.45000076293945,3.3684210777282715,6.340000152587891,19.003795623779297,35.9900016784668,13.930000305175781,101.83000183105469,2.890000104904175,13.89285659790039,181.63479614257812,15.342493057250977,9.903499603271484,3.9649999141693115,5.739999771118164,9.777142524719238,42.959999084472656,3.388158082962036,6.409999847412109,19.17457389831543,36.33000183105469,14.100000381469727,103.0,3.0199999809265137,13.598214149475098,178.55641174316406,14.919079780578613,9.579500198364258,3.8575000762939453,5.539999961853027,9.14285659790039,42.15999984741211,3.3684210777282715,6.239999771118164,18.870967864990234,35.720001220703125,13.8100004196167,100.95999908447266,2.880000114440918,13.662142753601074,178.78585815429688,14.943985939025879,9.592499732971191,3.875,5.610000133514404,9.20285701751709,42.689998626708984,3.388158082962036,6.340000152587891,19.003795623779297,36.029998779296875,13.84000015258789,102.81999969482422,3.0199999809265137,387181200.0,5082305.0,145366836.0,146554000.0,52976000.0,10881400.0,52402700.0,642600.0,304.0,1517200.0,45119527.0,10350800.0,218900.0,7007200.0,362700.0
2011-12-02,11.88351058959961,122.11094665527344,15.451086044311523,9.80150032043457,3.6087615489959717,5.650000095367432,9.481429100036621,23.273666381835938,2.2891523838043213,4.634160995483398,12.806004524230957,32.23719024658203,14.270000457763672,66.1525650024414,2.9200000762939453,13.91785717010498,181.31930541992188,15.451086044311523,9.80150032043457,3.930000066757202,5.650000095367432,9.481429100036621,42.439998626708984,3.375,6.320000171661377,18.870967864990234,36.61000061035156,14.270000457763672,101.69000244140625,2.9200000762939453,14.05821418762207,182.91586303710938,15.541746139526367,9.982999801635742,4.012499809265137,5.829999923706055,9.69857120513916,43.25,3.375,6.429999828338623,19.155597686767578,36.83000183105469,14.399999618530273,103.19000244140625,2.990000009536743,13.877857208251953,181.11854553222656,15.348967552185059,9.758999824523926,3.8924999237060547,5.650000095367432,9.30142879486084,42.15999984741211,3.375,6.289999961853027,18.851991653442383,36.29999923706055,13.949999809265137,101.5,2.859999895095825,13.922499656677246,181.56787109375,15.368644714355469,9.853500366210938,3.997499942779541,5.769999980926514,9.460000038146973,43.209999084472656,3.375,6.429999828338623,19.09867286682129,36.33000183105469,14.0,103.04000091552734,2.990000009536743,379055600.0,5190461.0,164040568.0,150524000.0,54646400.0,7733000.0,39710300.0,844400.0,608.0,1598700.0,44988093.0,10202500.0,173900.0,6638100.0,322000.0
2011-12-05,11.984443664550781,122.87069702148438,15.582841873168945,9.812000274658203,3.55366587638855,5.760000228881836,10.017143249511719,23.706893920898438,2.3427000045776367,4.590165615081787,12.773812294006348,32.52776336669922,14.0600004196167,66.88765716552734,3.0399999618530273,14.036070823669434,182.44741821289062,15.582841873168945,9.812000274658203,3.869999885559082,5.760000228881836,10.017143249511719,43.22999954223633,3.453947067260742,6.260000228881836,18.823528289794922,36.939998626708984,14.0600004196167,102.81999969482422,3.0399999618530273,14.157500267028809,185.09559631347656,15.738508224487305,9.949999809265137,4.0,5.840000152587891,10.272856712341309,43.709999084472656,3.453947067260742,6.409999847412109,19.14611053466797,37.369998931884766,14.489999771118164,104.0,3.059999942779541,13.942500114440918,182.0076446533203,15.5018949508667,9.683500289916992,3.8375000953674316,5.690000057220459,9.328571319580078,42.91999816894531,3.453947067260742,6.210000038146973,18.719165802001953,36.72999954223633,13.920000076293945,102.04000091552734,2.880000114440918,14.053214073181152,182.7724609375,15.632406234741211,9.942999839782715,3.994999885559082,5.75,9.564286231994629,43.5099983215332,3.453947067260742,6.400000095367432,19.089183807373047,37.040000915527344,14.489999771118164,103.58000183105469,2.950000047683716,357210000.0,5961572.0,128379401.0,118442000.0,64469600.0,11215800.0,67872000.0,654100.0,304.0,1939800.0,50895236.0,9973900.0,134400.0,6121800.0,353500.0
2011-12-06,11.92162799835205,124.22274780273438,15.536017417907715,9.599499702453613,3.5031611919403076,5.659999847412109,9.734286308288574,23.86593246459961,2.3427000045776367,4.5828328132629395,13.024911880493164,32.430908203125,13.640000343322754,67.88948822021484,3.059999942779541,13.962499618530273,184.45506286621094,15.536017417907715,9.599499702453613,3.815000057220459,5.659999847412109,9.734286308288574,43.52000045776367,3.453947067260742,6.25,19.19354820251465,36.83000183105469,13.640000343322754,104.36000061035156,3.059999942779541,14.093929290771484,185.0191192626953,15.656813621520996,9.916000366210938,3.9000000953674316,5.78000020980835,10.109999656677246,43.869998931884766,3.453947067260742,6.289999961853027,19.37381362915039,37.20000076293945,14.050000190734863,104.7300033569336,3.0799999237060547,13.906429290771484,181.95028686523438,15.448097229003906,9.505499839782715,3.7750000953674316,5.610000133514404,9.544285774230957,43.31999969482422,3.453947067260742,6.150000095367432,18.927894592285156,36.75,13.609999656677246,102.83999633789062,2.930000066757202,14.018214225769043,182.26577758789062,15.516590118408203,9.798999786376953,3.8924999237060547,5.739999771118164,10.011428833007812,43.560001373291016,3.453947067260742,6.199999809265137,19.060720443725586,36.869998931884766,14.020000457763672,103.0999984741211,2.930000066757202,283598000.0,4335565.0,93408812.0,104040000.0,57383200.0,11406800.0,59470600.0,636900.0,0.0,1513800.0,55653835.0,6573100.0,146800.0,7445000.0,343600.0
2011-12-07,11.864909172058105,124.93740844726562,15.5265531539917,9.765999794006348,3.482499361038208,5.71999979019165,10.279999732971191,23.89335060119629,2.2936148643493652,4.531505107879639,13.17943286895752,32.66865921020508,14.109999656677246,67.99356842041016,3.140000104904175,13.896071434020996,185.51625061035156,15.5265531539917,9.765999794006348,3.7925000190734863,5.71999979019165,10.279999732971191,43.56999969482422,3.3815789222717285,6.179999828338623,19.42125129699707,37.099998474121094,14.109999656677246,104.5199966430664,3.140000104904175,13.962142944335938,186.32887268066406,15.583090782165527,9.83549976348877,3.819999933242798,5.739999771118164,10.395713806152344,43.81999969482422,3.3815789222717285,6.210000038146973,19.573055267333984,37.33000183105469,14.149999618530273,105.73999786376953,3.140000104904175,13.812856674194336,182.86807250976562,15.394797325134277,9.456000328063965,3.7125000953674316,5.53000020980835,9.64285659790039,42.4900016784668,3.375,6.03000020980835,19.070209503173828,36.459999084472656,12.949999809265137,103.97000122070312,3.0,13.926071166992188,183.54684448242188,15.483962059020996,9.55150032043457,3.7899999618530273,5.599999904632568,9.757143020629883,42.810001373291016,3.375,6.079999923706055,19.089183807373047,36.709999084472656,13.579999923706055,104.22000122070312,3.009999990463257,304746400.0,5315458.0,90630437.0,128546000.0,51001600.0,12659400.0,59046400.0,787900.0,1064.0,2202200.0,50414823.0,9543600.0,275000.0,10323300.0,353900.0
2011-12-08,11.9127836227417,123.34712219238281,15.343737602233887,9.52400016784668,3.3723087310791016,5.46999979019165,9.917142868041992,22.8294734954834,2.2266807556152344,4.3335280418396,12.999156951904297,31.629602432250977,12.8100004196167,66.5168685913086,3.0299999713897705,13.952142715454102,183.15487670898438,15.343737602233887,9.52400016784668,3.672499895095825,5.46999979019165,9.917142868041992,41.630001068115234,3.282895088195801,5.909999847412109,19.155597686767578,35.91999816894531,12.8100004196167,102.25,3.0299999713897705,14.125,185.27725219726562,15.627674102783203,9.794500350952148,3.817500114440918,5.690000057220459,10.421428680419922,42.529998779296875,3.282895088195801,6.050000190734863,19.4876651763916,36.959999084472656,13.960000038146973,104.80000305175781,3.1700000762939453,13.936785697937012,182.66729736328125,15.325057983398438,9.503999710083008,3.6600000858306885,5.449999809265137,9.869999885559082,41.529998779296875,3.282895088195801,5.869999885559082,19.089183807373047,35.81999969482422,12.779999732971191,101.94999694824219,3.009999990463257,13.98035717010498,184.01528930664062,15.468022346496582,9.678500175476074,3.755000114440918,5.639999866485596,10.218570709228516,42.22999954223633,3.282895088195801,6.03000020980835,19.2789363861084,36.86000061035156,13.949999809265137,104.0,3.130000114440918,376356400.0,4569974.0,96885796.0,87222000.0,49148800.0,16654200.0,46216100.0,891100.0,304.0,2911000.0,37986265.0,9881700.0,135800.0,7720100.0,333400.0
2011-12-09,12.00304889678955,125.26577758789062,15.62692642211914,9.65149974822998,3.420517921447754,5.539999961853027,10.127142906188965,23.630123138427734,2.2266807556152344,4.362856864929199,13.237378120422363,32.19315719604492,13.050000190734863,67.81794738769531,3.1600000858306885,14.057856559753418,186.0038299560547,15.62692642211914,9.65149974822998,3.7249999046325684,5.539999961853027,10.127142906188965,43.09000015258789,3.282895088195801,5.949999809265137,19.506641387939453,36.560001373291016,13.050000190734863,104.25,3.1600000858306885,14.072856903076172,186.30018615722656,15.669516563415527,9.697500228881836,3.755000114440918,5.559999942779541,10.239999771118164,43.2400016784668,3.282895088195801,5.960000038146973,19.611005783081055,36.77000045776367,13.149999618530273,104.5,3.1700000762939453,13.965356826782227,183.93881225585938,15.367648124694824,9.420000076293945,3.5950000286102295,5.389999866485596,9.932856559753418,42.5,3.282895088195801,5.809999942779541,19.203035354614258,36.16999816894531,12.819999694824219,102.70999908447266,3.0,14.030357360839844,184.4263916015625,15.392306327819824,9.560500144958496,3.6449999809265137,5.489999771118164,9.934286117553711,42.54999923706055,3.282895088195801,5.820000171661377,19.25996208190918,36.16999816894531,12.859999656677246,102.73999786376953,3.0,296993200.0,5070903.0,111062736.0,103176000.0,55584000.0,13352500.0,32909100.0,706700.0,0.0,2588500.0,45843098.0,7323400.0,143500.0,6624100.0,349800.0
